tweet_id,timestamp,tweet_source,tweet_text,expanded_url,dog_name,dog_stage,favorite_count,language,retweet_count,jpg_url,img_num,dog_breed,prediction_confidence,rating_numerator,rating_denominator,tweet_length,rating,engagement,day_of_week,weekend_weekday
826958653328592898,2017-02-02 01:01:21,Twitter for iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898,Loki,doggo,21699,English,5045,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,Golden_Retriever,0.6173890000000001,12.0,10.0,74,1.2,26744,Thursday,weekday
826848821049180160,2017-02-01 17:44:55,Twitter for iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,https://twitter.com/dog_rates/status/826848821049180160,Cupid,doggo,36587,English,10249,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great_Pyrenees,0.858764,13.0,10.0,137,1.3,46836,Wednesday,weekday
826598365270007810,2017-02-01 01:09:42,Twitter for iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,https://twitter.com/dog_rates/status/826598365270007810,Pawnd,None,10112,English,2364,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French_Bulldog,0.628119,13.0,10.0,76,1.3,12476,Wednesday,weekday
826476773533745153,2017-01-31 17:06:32,Twitter for iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153,Pilot,doggo,18523,English,4225,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German_Shepherd,0.7418600000000001,12.0,10.0,133,1.2,22748,Tuesday,weekday
826240494070030336,2017-01-31 01:27:39,Twitter for iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336,Moose,None,13391,English,2630,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French_Bulldog,0.903048,11.0,10.0,115,1.1,16021,Tuesday,weekday
826204788643753985,2017-01-30 23:05:46,Twitter for iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",https://twitter.com/dog_rates/status/826204788643753985,None,doggo,4911,English,933,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador_Retriever,0.782058,13.0,10.0,117,1.3,5844,Monday,weekday
825829644528148480,2017-01-29 22:15:05,Twitter for iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,https://twitter.com/dog_rates/status/825829644528148480,Toby,None,12824,English,2516,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great_Pyrenees,0.8534069999999999,12.0,10.0,116,1.2,15340,Sunday,weekend
825535076884762624,2017-01-29 02:44:34,Twitter for iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624,None,puppo,57239,English,17682,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,0.681495,14.0,10.0,119,1.4,74921,Sunday,weekend
825147591692263424,2017-01-28 01:04:51,Twitter for iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424,Sweet,None,18443,English,4591,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.354823,13.0,10.0,111,1.3,23034,Saturday,weekend
825026590719483904,2017-01-27 17:04:02,Twitter for iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",https://twitter.com/dog_rates/status/825026590719483904,Pablo,puppo,6354,English,1273,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo_Dog,0.524454,12.0,10.0,141,1.2,7627,Friday,weekday
824775126675836928,2017-01-27 00:24:48,Twitter for iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,https://twitter.com/dog_rates/status/824775126675836928,Scooter,None,15025,English,3555,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border_Terrier,0.610499,12.0,10.0,133,1.2,18580,Friday,weekday
824663926340194305,2017-01-26 17:02:56,Twitter for iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,https://twitter.com/dog_rates/status/824663926340194305,Wilson,None,10598,English,1790,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English_Setter,0.526488,13.0,10.0,104,1.3,12388,Thursday,weekday
824325613288833024,2017-01-25 18:38:36,Twitter for iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,https://twitter.com/dog_rates/status/824325613288833024,None,pupper,11920,English,10614,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.990793,13.0,10.0,56,1.3,22534,Wednesday,weekday
823939628516474880,2017-01-24 17:04:50,Twitter for iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,https://twitter.com/dog_rates/status/823939628516474880,Cash,None,10715,English,2734,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,Schipperke,0.23407600000000006,12.0,10.0,80,1.2,13449,Tuesday,weekday
823699002998870016,2017-01-24 01:08:40,Twitter for iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,https://twitter.com/dog_rates/status/823699002998870016,Winston,None,14101,English,2549,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,Cairn,0.203999,12.0,10.0,136,1.2,16650,Tuesday,weekday
822872901745569793,2017-01-21 18:26:02,Twitter for iPhone,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,https://twitter.com/dog_rates/status/822872901745569793,None,puppo,132727,English,43700,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland_Terrier,0.196015,13.0,10.0,88,1.3,176427,Saturday,weekend
822859134160621569,2017-01-21 17:31:20,Twitter for iPhone,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,https://twitter.com/dog_rates/status/822859134160621569,Hobbes,None,13391,English,2310,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,Malinois,0.332897,12.0,10.0,123,1.2,15701,Saturday,weekend
822610361945911296,2017-01-21 01:02:48,Twitter for iPhone,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,https://twitter.com/dog_rates/status/822610361945911296,None,None,14953,English,2995,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker_Spaniel,0.6644869999999999,12.0,10.0,124,1.2,17948,Saturday,weekend
822489057087389700,2017-01-20 17:00:46,Twitter for iPhone,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,https://twitter.com/dog_rates/status/822489057087389700,Paisley,None,18333,English,6482,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.416769,13.0,10.0,95,1.3,24815,Friday,weekday
822462944365645825,2017-01-20 15:17:01,Twitter for iPhone,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",https://twitter.com/dog_rates/status/822462944365645825,Gabe,pupper,28309,English,14477,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199,14.0,10.0,137,1.4,42786,Friday,weekday
822244816520155136,2017-01-20 00:50:15,Twitter for iPhone,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,https://twitter.com/dog_rates/status/822244816520155136,None,None,35274,English,9993,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,11.0,10.0,96,1.1,45267,Friday,weekday
821886076407029760,2017-01-19 01:04:45,Twitter for iPhone,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,https://twitter.com/dog_rates/status/821886076407029760,Jimison,None,11428,English,2344,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,Golden_Retriever,0.26623800000000003,13.0,10.0,54,1.3,13772,Thursday,weekday
821765923262631936,2017-01-18 17:07:18,Twitter for iPhone,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,https://twitter.com/dog_rates/status/821765923262631936,Duchess,doggo,8498,English,1677,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,Golden_Retriever,0.980071,13.0,10.0,83,1.3,10175,Wednesday,weekday
821522889702862852,2017-01-18 01:01:34,Twitter for iPhone,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,https://twitter.com/dog_rates/status/821522889702862852,Harlso,None,8104,English,1787,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.7635390000000001,13.0,10.0,118,1.3,9891,Wednesday,weekday
821407182352777218,2017-01-17 17:21:47,Twitter for iPhone,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,https://twitter.com/dog_rates/status/821407182352777218,Sundance,doggo,11895,English,4387,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish_Setter,0.5054960000000001,14.0,10.0,115,1.4,16282,Tuesday,weekday
821149554670182400,2017-01-17 00:18:04,Twitter for iPhone,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,https://twitter.com/dog_rates/status/821149554670182400,Luca,None,8739,English,2019,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German_Shepherd,0.515933,12.0,10.0,63,1.2,10758,Tuesday,weekday
821107785811234820,2017-01-16 21:32:06,Twitter for iPhone,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,https://twitter.com/dog_rates/status/821107785811234820,None,doggo,9699,English,2164,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659,11.0,10.0,131,1.1,11863,Monday,weekday
821044531881721856,2017-01-16 17:20:45,Twitter for iPhone,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,https://twitter.com/dog_rates/status/821044531881721856,Flash,None,12796,English,2312,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old_English_Sheepdog,0.14802,12.0,10.0,126,1.2,15108,Monday,weekday
820749716845686786,2017-01-15 21:49:15,Twitter for iPhone,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,https://twitter.com/dog_rates/status/820749716845686786,Sunny,None,31885,English,10018,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,Golden_Retriever,0.8380120000000001,13.0,10.0,109,1.3,41903,Sunday,weekend
820690176645140481,2017-01-15 17:52:40,Twitter for iPhone,The floofs have been released I repeat the floofs have been released. 84/70 https://t.co/NIYC820tmd,https://twitter.com/dog_rates/status/820690176645140481,None,floofer,12335,English,3277,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West_Highland_White_Terrier,0.872064,84.0,70.0,76,1.2,15612,Sunday,weekend
819952236453363712,2017-01-13 17:00:21,Twitter for iPhone,"This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb",https://twitter.com/dog_rates/status/819952236453363712,Oliver,puppo,5389,English,1191,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American_Staffordshire_Terrier,0.925505,13.0,10.0,140,1.3,6580,Friday,weekday
819588359383371776,2017-01-12 16:54:26,Twitter for iPhone,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776,Jazzy,None,9747,English,2016,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,13.0,10.0,112,1.3,11763,Thursday,weekday
819347104292290561,2017-01-12 00:55:47,Twitter for iPhone,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,https://twitter.com/dog_rates/status/819347104292290561,Anna,None,7296,English,1227,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,12.0,10.0,122,1.2,8523,Thursday,weekday
819227688460238848,2017-01-11 17:01:16,Twitter for iPhone,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848,Finn,None,23330,English,6814,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_Terrier,0.4824520000000001,12.0,10.0,104,1.2,30144,Wednesday,weekday
819004803107983360,2017-01-11 02:15:36,Twitter for iPhone,This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,https://twitter.com/dog_rates/status/819004803107983360,Bo,doggo,87899,English,37327,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Standard_Poodle,0.351308,14.0,10.0,84,1.4,125226,Wednesday,weekday
818627210458333184,2017-01-10 01:15:10,Twitter for iPhone,Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184,Wafer,None,22658,English,7645,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_Retriever,0.384188,13.0,10.0,71,1.3,30303,Tuesday,weekday
818614493328580609,2017-01-10 00:24:38,Twitter for iPhone,This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,https://twitter.com/dog_rates/status/818614493328580609,Bear,None,9964,English,2606,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,12.0,10.0,100,1.2,12570,Tuesday,weekday
818259473185828864,2017-01-09 00:53:55,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864,Florence,None,11158,English,2301,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Miniature_Schnauzer,0.367368,12.0,10.0,97,1.2,13459,Monday,weekday
818145370475810820,2017-01-08 17:20:31,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,https://twitter.com/dog_rates/status/818145370475810820,Autumn,None,12435,English,2611,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,Golden_Retriever,0.621931,11.0,10.0,83,1.1,15046,Sunday,weekend
817827839487737858,2017-01-07 20:18:46,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858,Buddy,None,52315,English,27460,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,Cocker_Spaniel,0.387608,13.0,10.0,117,1.3,79775,Saturday,weekend
817777686764523521,2017-01-07 16:59:28,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521,Dido,pupper,10883,English,2734,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,Curly-Coated_Retriever,0.733256,13.0,10.0,141,1.3,13617,Saturday,weekend
817536400337801217,2017-01-07 01:00:41,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",https://twitter.com/dog_rates/status/817536400337801217,Eugene,None,11919,English,3012,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,Pug,0.971358,12.0,10.0,144,1.2,14931,Saturday,weekend
817415592588222464,2017-01-06 17:00:38,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",https://twitter.com/dog_rates/status/817415592588222464,Strudel,None,5674,English,967,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,11.0,10.0,141,1.1,6641,Friday,weekday
817171292965273600,2017-01-06 00:49:53,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600,Tebow,None,8883,English,2056,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden_Retriever,0.295483,13.0,10.0,104,1.3,10939,Friday,weekday
817120970343411712,2017-01-05 21:29:55,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712,None,None,12374,English,2642,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,13.0,10.0,55,1.3,15016,Thursday,weekday
817056546584727552,2017-01-05 17:13:55,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552,Chloe,None,8709,English,1673,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,Kelpie,0.8644149999999999,11.0,10.0,108,1.1,10382,Thursday,weekday
816816676327063552,2017-01-05 01:20:46,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552,Timber,None,10145,English,2077,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Malamute,0.668164,12.0,10.0,92,1.2,12222,Thursday,weekday
816697700272001025,2017-01-04 17:27:59,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,https://twitter.com/dog_rates/status/816697700272001025,Binky,None,9927,English,2231,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,12.0,10.0,100,1.2,12158,Wednesday,weekday
816336735214911488,2017-01-03 17:33:39,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488,Dudley,None,8717,English,1977,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_Retriever,0.91933,11.0,10.0,87,1.1,10694,Tuesday,weekday
816091915477250048,2017-01-03 01:20:49,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,https://twitter.com/dog_rates/status/816091915477250048,Comet,None,9047,English,2179,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,12.0,10.0,92,1.2,11226,Tuesday,weekday
815990720817401858,2017-01-02 18:38:42,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",https://twitter.com/dog_rates/status/815990720817401858,Jack,doggo,5017,English,1039,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,11.0,10.0,140,1.1,6056,Monday,weekday
815966073409433600,2017-01-02 17:00:46,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600,None,pupper,22727,English,8587,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_Mastiff,0.506312,13.0,10.0,58,1.3,31314,Monday,weekday
815736392542261248,2017-01-02 01:48:06,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,https://twitter.com/dog_rates/status/815736392542261248,Akumi,None,9991,English,2298,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_Collie,0.5489069999999999,11.0,10.0,95,1.1,12289,Monday,weekday
815639385530101762,2017-01-01 19:22:38,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762,Titan,None,8343,English,1677,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_Shepherd,0.8179529999999999,12.0,10.0,101,1.2,10020,Sunday,weekend
814986499976527872,2016-12-31 00:08:17,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872,Cooper,pupper,7760,English,1299,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,0.999828,11.0,10.0,94,1.1,9059,Saturday,weekend
814638523311648768,2016-12-30 01:05:33,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,https://twitter.com/dog_rates/status/814638523311648768,Olivia,None,11431,English,2744,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden_Retriever,0.650814,12.0,10.0,87,1.2,14175,Friday,weekday
814530161257443328,2016-12-29 17:54:58,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328,Alf,None,8772,English,1900,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Miniature_Poodle,0.626913,12.0,10.0,113,1.2,10672,Thursday,weekday
814153002265309185,2016-12-28 16:56:16,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185,Oshie,None,29156,English,8827,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,Golden_Retriever,0.490068,12.0,10.0,110,1.2,37983,Wednesday,weekday
813910438903693312,2016-12-28 00:52:25,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312,Chubbs,doggo,9427,English,1896,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_Husky,0.6993550000000001,11.0,10.0,94,1.1,11323,Wednesday,weekday
813812741911748608,2016-12-27 18:24:12,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",https://twitter.com/dog_rates/status/813812741911748608,Gary,None,36978,English,14213,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_Bulldog,0.709146,14.0,10.0,140,1.4,51191,Tuesday,weekday
813800681631023104,2016-12-27 17:36:16,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104,Sky,None,8439,English,1798,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Malamute,0.501159,12.0,10.0,67,1.2,10237,Tuesday,weekday
813217897535406080,2016-12-26 03:00:30,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,https://twitter.com/dog_rates/status/813217897535406080,Atlas,None,18921,English,7427,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,13.0,10.0,69,1.3,26348,Monday,weekday
813202720496779264,2016-12-26 02:00:11,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264,None,doggo,9380,English,1843,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker_Spaniel,0.701852,11.0,10.0,113,1.1,11223,Monday,weekday
813187593374461952,2016-12-26 01:00:05,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952,None,None,20183,English,4445,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Golden_Retriever,0.888181,13.0,10.0,108,1.3,24628,Monday,weekday
813142292504645637,2016-12-25 22:00:04,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,https://twitter.com/dog_rates/status/813142292504645637,None,None,8601,English,2428,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,Beagle,0.848735,13.0,10.0,85,1.3,11029,Sunday,weekend
813127251579564032,2016-12-25 21:00:18,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,https://twitter.com/dog_rates/status/813127251579564032,None,doggo,12027,English,3189,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_Elkhound,0.432416,11.0,10.0,90,1.1,15216,Sunday,weekend
813096984823349248,2016-12-25 19:00:02,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248,Rocky,None,10730,English,3683,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,0.128056,11.0,10.0,75,1.1,14413,Sunday,weekend
813081950185472002,2016-12-25 18:00:17,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,https://twitter.com/dog_rates/status/813081950185472002,Baron,None,10044,English,2827,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951,11.0,10.0,113,1.1,12871,Sunday,weekend
